1.541,7359.58,-1866.6,5493.8,590.42,3.90483
1.551,7350.8,-1857.82,5493.9,589.715,5.17485
1.561,7341.02,-1848.04,5493.99,588.931,6.33229
1.571,7330.71,-1837.73,5494.01,588.103,7.34546
1.581,7320.63,-1827.66,5493.96,587.295,8.18686
1.591,7311.26,-1818.28,5493.89,586.543,8.83377
1.601,7302.37,-1809.39,5493.87,585.83,9.82091
1.611,7293.05,-1800.07,5493.99,585.082,12.8974
1.621,7281.72,-1788.75,5494.21,584.173,17.4694
1.631,7268.16,-1775.19,5494.43,583.086,23.1357
1.641,7252.72,-1759.74,5494.58,581.846,28.3334
1.651,7236.28,-1743.3,5494.64,580.528,32.8376
1.661,7219.68,-1726.7,5494.63,579.196,36.5355
1.671,7203.52,-1710.54,5494.57,577.9,39.8403
1.681,7187.87,-1694.89,5494.53,576.644,43.6348
1.691,7172.61,-1679.63,5494.48,575.42,46.8602
1.701,7158.06,-1665.08,5494.4,574.253,49.2198
1.711,7144.26,-1651.28,5494.32,573.146,51.4227
1.721,7131.54,-1638.56,5494.18,572.125,53.0919
1.731,7120.69,-1627.71,5493.97,571.255,54.179
1.741,7111.81,-1618.83,5493.79,570.542,55.0625
1.751,7104.55,-1611.57,5493.63,569.96,55.0044
1.761,7099.07,-1606.09,5493.44,569.52,53.5824
1.771,7095.47,-1602.49,5493.26,569.231,50.8317
1.781,7093.44,-1600.46,5493.13,569.068,46.8208
1.791,7092.11,-1599.13,5493.11,568.962,41.6494
1.801,7090.36,-1597.38,5493.19,568.821,35.9337
1.811,7087.71,-1594.74,5493.25,568.609,32.1597
1.821,7084.85,-1591.87,5493.28,568.379,29.361
1.831,7081.71,-1588.74,5493.3,568.128,27.4035
1.841,7078.19,-1585.22,5493.36,567.845,24.846
1.851,7073.75,-1580.78,5493.48,567.489,22.466
1.861,7067.55,-1574.57,5493.7,566.991,20.6488
1.871,7058.28,-1565.31,5494.08,566.248,21.8272
1.881,7045.22,-1552.25,5494.43,565.2,25.2907
1.891,7029.25,-1536.27,5494.67,563.919,28.4275
1.901,7011.85,-1518.87,5494.72,562.523,31.2874
1.911,6995.27,-1502.29,5494.55,561.193,34.289
1.921,6980.72,-1487.74,5494.34,560.025,36.4385
1.931,6967.98,-1475,5494.19,559.004,37.6832
1.941,6956.73,-1463.75,5494.03,558.101,39.5369
1.951,6946.94,-1453.96,5493.89,557.315,41.8317
1.961,6938.74,-1445.76,5493.72,556.658,43.0922
1.971,6932.48,-1439.5,5493.51,556.156,43.2891
1.981,6928.24,-1435.26,5493.32,555.815,42.4203
1.991,6925.71,-1432.73,5493.18,555.612,40.9802
2.001,6924.13,-1431.16,5493.11,555.486,39.075
2.011,6922.6,-1429.62,5493.17,555.363,37.7306
2.021,6920.09,-1427.11,5493.28,555.161,36.0169
2.031,6916.32,-1423.34,5493.42,554.859,33.8398
2.041,6911.15,-1418.18,5493.55,554.445,31.4914
2.051,6904.79,-1411.82,5493.65,553.935,28.672
2.061,6897.78,-1404.8,5493.69,553.372,26.7013
2.071,6891.32,-1398.34,5493.57,552.853,27.3149
2.081,6886.2,-1393.22,5493.44,552.443,28.2555
2.091,6881.87,-1388.89,5493.4,552.095,29.8616
2.101,6877.73,-1384.75,5493.39,551.763,31.5581
2.111,6873.54,-1380.57,5493.4,551.427,32.572
2.121,6869.31,-1376.33,5493.4,551.088,32.7704
2.131,6865.1,-1372.13,5493.4,550.75,32.1483
2.141,6860.96,-1367.99,5493.4,550.418,31.8293
2.151,6856.53,-1363.55,5493.44,550.063,32.9868
2.161,6851.71,-1358.73,5493.48,549.676,33.3181
2.171,6846.29,-1353.32,5493.6,549.241,34.3628
2.181,6838.41,-1345.43,5493.9,548.609,37.6783
2.191,6827.55,-1334.58,5494.21,547.738,41.7717
2.201,6813.08,-1320.1,5494.59,546.577,47.0264
2.211,6795.74,-1302.76,5494.79,545.186,52.6067
2.221,6777.13,-1284.15,5494.87,543.692,57.6583
2.231,6758.45,-1265.47,5494.8,542.194,62.1771
2.241,6741.2,-1248.22,5494.61,540.81,65.515
